     382    0.382000E+00   -0.496613E-08    0.990328E+00
     383    0.383000E+00   -0.496336E-08    0.990317E+00
     384    0.384000E+00   -0.495879E-08    0.990302E+00
     385    0.385000E+00   -0.495692E-08    0.990283E+00
     386    0.386000E+00   -0.498699E-08    0.990260E+00
     387    0.387000E+00   -0.501298E-08    0.990232E+00
     388    0.388000E+00   -0.502206E-08    0.990205E+00
     389    0.389000E+00   -0.501227E-08    0.990203E+00
     390    0.390000E+00   -0.504470E-08    0.990200E+00
     391    0.391000E+00   -0.509944E-08    0.990195E+00
     392    0.392000E+00   -0.508712E-08    0.990187E+00
     393    0.393000E+00   -0.501372E-08    0.990176E+00
     394    0.394000E+00   -0.500859E-08    0.990162E+00
     395    0.395000E+00   -0.500659E-08    0.990143E+00
     396    0.396000E+00   -0.499994E-08    0.990121E+00
     397    0.397000E+00   -0.499659E-08    0.990094E+00
     398    0.398000E+00   -0.504070E-08    0.990063E+00
     399    0.399000E+00   -0.504969E-08    0.990063E+00
     400    0.400000E+00   -0.506682E-08    0.990060E+00
     401    0.401000E+00   -0.505601E-08    0.990055E+00
     402    0.402000E+00   -0.511388E-08    0.990047E+00
     403    0.403000E+00   -0.514232E-08    0.990037E+00
     404    0.404000E+00   -0.510614E-08    0.990023E+00
     405    0.405000E+00   -0.503015E-08    0.990005E+00
     406    0.406000E+00   -0.504701E-08    0.989984E+00
     407    0.407000E+00   -0.504624E-08    0.989957E+00
     408    0.408000E+00   -0.503737E-08    0.989926E+00
     409    0.409000E+00   -0.503438E-08    0.989923E+00
     410    0.410000E+00   -0.509015E-08    0.989921E+00
     411    0.411000E+00   -0.508866E-08    0.989916E+00
     412    0.412000E+00   -0.510474E-08    0.989909E+00
     413    0.413000E+00   -0.510503E-08    0.989899E+00
     414    0.414000E+00   -0.517326E-08    0.989886E+00
     415    0.415000E+00   -0.517368E-08    0.989869E+00
     416    0.416000E+00   -0.511216E-08    0.989848E+00
     417    0.417000E+00   -0.508144E-08    0.989822E+00
     418    0.418000E+00   -0.508331E-08    0.989792E+00
     419    0.419000E+00   -0.508048E-08    0.989786E+00
     420    0.420000E+00   -0.507466E-08    0.989784E+00
     421    0.421000E+00   -0.509977E-08    0.989779E+00
     422    0.422000E+00   -0.513264E-08    0.989772E+00
     423    0.423000E+00   -0.514155E-08    0.989763E+00
     424    0.424000E+00   -0.513326E-08    0.989750E+00
     425    0.425000E+00   -0.518368E-08    0.989734E+00
     426    0.426000E+00   -0.521976E-08    0.989714E+00
     427    0.427000E+00   -0.519093E-08    0.989689E+00
     428    0.428000E+00   -0.511928E-08    0.989660E+00
     429    0.429000E+00   -0.512665E-08    0.989650E+00
     430    0.430000E+00   -0.512299E-08    0.989648E+00
     431    0.431000E+00   -0.511772E-08    0.989644E+00
     432    0.432000E+00   -0.511605E-08    0.989637E+00
     433    0.433000E+00   -0.515863E-08    0.989628E+00
     434    0.434000E+00   -0.516553E-08    0.989616E+00
     435    0.435000E+00   -0.518420E-08    0.989600E+00
     436    0.436000E+00   -0.517701E-08    0.989581E+00
     437    0.437000E+00   -0.524762E-08    0.989557E+00
     438    0.438000E+00   -0.525060E-08    0.989528E+00
     439    0.439000E+00   -0.519175E-08    0.989515E+00
     440    0.440000E+00   -0.514722E-08    0.989513E+00
     441    0.441000E+00   -0.516314E-08    0.989510E+00
     442    0.442000E+00   -0.516196E-08    0.989504E+00
     443    0.443000E+00   -0.515390E-08    0.989495E+00
     444    0.444000E+00   -0.516135E-08    0.989483E+00
     445    0.445000E+00   -0.520685E-08    0.989468E+00
     446    0.446000E+00   -0.521334E-08    0.989449E+00
     447    0.447000E+00   -0.521387E-08    0.989426E+00
     448    0.448000E+00   -0.526023E-08    0.989399E+00
     449    0.449000E+00   -0.529395E-08    0.989382E+00
     450    0.450000E+00   -0.526331E-08    0.989381E+00
     451    0.451000E+00   -0.519570E-08    0.989377E+00
     452    0.452000E+00   -0.519813E-08    0.989371E+00
     453    0.453000E+00   -0.519551E-08    0.989363E+00
     454    0.454000E+00   -0.519140E-08    0.989352E+00
     455    0.455000E+00   -0.518823E-08    0.989337E+00
     456    0.456000E+00   -0.522754E-08    0.989319E+00
     457    0.457000E+00   -0.524165E-08    0.989297E+00
     458    0.458000E+00   -0.525841E-08    0.989270E+00
     459    0.459000E+00   -0.526034E-08    0.989251E+00
     460    0.460000E+00   -0.532356E-08    0.989250E+00
     461    0.461000E+00   -0.532015E-08    0.989246E+00
     462    0.462000E+00   -0.525929E-08    0.989241E+00
     463    0.463000E+00   -0.522562E-08    0.989233E+00
     464    0.464000E+00   -0.523798E-08    0.989222E+00
     465    0.465000E+00   -0.523557E-08    0.989208E+00
     466    0.466000E+00   -0.522848E-08    0.989191E+00
     467    0.467000E+00   -0.523075E-08    0.989169E+00
     468    0.468000E+00   -0.527860E-08    0.989143E+00
     469    0.469000E+00   -0.528643E-08    0.989121E+00
     470    0.470000E+00   -0.528629E-08    0.989120E+00
     471    0.471000E+00   -0.534181E-08    0.989117E+00
     472    0.472000E+00   -0.536449E-08    0.989112E+00
     473    0.473000E+00   -0.532412E-08    0.989104E+00
     474    0.474000E+00   -0.526703E-08    0.989094E+00
     475    0.475000E+00   -0.526846E-08    0.989080E+00
     476    0.476000E+00   -0.526800E-08    0.989063E+00
     477    0.477000E+00   -0.526513E-08    0.989043E+00
     478    0.478000E+00   -0.525741E-08    0.989017E+00
     479    0.479000E+00   -0.529989E-08    0.988992E+00
     480    0.480000E+00   -0.531194E-08    0.988991E+00
     481    0.481000E+00   -0.532962E-08    0.988989E+00
     482    0.482000E+00   -0.535085E-08    0.988984E+00
     483    0.483000E+00   -0.539838E-08    0.988977E+00
     484    0.484000E+00   -0.538094E-08    0.988967E+00
     485    0.485000E+00   -0.531685E-08    0.988954E+00
     486    0.486000E+00   -0.529638E-08    0.988937E+00
     487    0.487000E+00   -0.530844E-08    0.988917E+00
     488    0.488000E+00   -0.530587E-08    0.988893E+00
     489    0.489000E+00   -0.529865E-08    0.988865E+00
     490    0.490000E+00   -0.530809E-08    0.988864E+00
     491    0.491000E+00   -0.534919E-08    0.988862E+00
     492    0.492000E+00   -0.536039E-08    0.988857E+00
     493    0.493000E+00   -0.535264E-08    0.988850E+00
     494    0.494000E+00   -0.542369E-08    0.988841E+00
     495    0.495000E+00   -0.542804E-08    0.988828E+00
     496    0.496000E+00   -0.537714E-08    0.988812E+00
     497    0.497000E+00   -0.533614E-08    0.988793E+00
     498    0.498000E+00   -0.533942E-08    0.988769E+00
     499    0.499000E+00   -0.533649E-08    0.988741E+00
     500    0.500000E+00   -0.533284E-08    0.988738E+00
